Flow Duration,Flow Bytes/s,Flow Packets/s,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,Average Packet Size,Fwd Packet Length Mean,Bwd Packet Length Mean,Fwd Packets/s,Bwd Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Down/Up Ratio,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes
6717229.127883911,5660.220795829475,12.951769002318832,87,0,38021,0,54,1506,437.0229885057472,603.3754854839752,364061.9764830228,437.0229885057472,437.0229885057472,0,12.951769002318832,0.0,0.0781073154405106,0.6125617369048721,5.722674131393433,0.0,0.0,87,38021,0,0
100382169.008255,4.124238438860137,0.0298857857888415,3,0,414,0,138,138,138.0,0.0,0.0,138.0,138.0,0,0.0298857857888415,0.0,50.1910845041275,48.68205845355988,98.87314295768738,1.509026050567627,0.0,3,414,0,0
30023423.91014099,4.796255098385405,0.0666146541442417,2,0,144,0,66,78,72.0,6.0,36.0,72.0,72.0,0,0.0666146541442417,0.0,30.02342391014099,0.0,30.02342391014099,30.02342391014099,0.0,2,144,0,0
30059837.818145752,3.626100734788452,0.0665339584364853,2,0,109,0,54,55,54.5,0.5,0.25,54.5,54.5,0,0.0665339584364853,0.0,30.059837818145752,0.0,30.059837818145752,30.059837818145752,0.0,2,109,0,0
14570318.937301636,16.883638653249562,0.274530709808936,4,0,246,0,54,84,61.5,12.99038105676658,168.75,61.5,61.5,0,0.274530709808936,0.0,4.856772979100545,5.1363689456366455,11.963019132614136,4.792213439941406e-05,0.0,4,246,0,0
14604423.999786375,670.8926007724316,0.5477792208797155,8,0,9798,0,54,1506,1224.75,452.6722738361606,204912.1875,1224.75,1224.75,0,0.5477792208797155,0.0,2.086346285683768,4.142851777521004,11.992285013198853,0.0,0.0,8,9798,0,0
9065551.042556765,48.5353838872553,0.4412307626114118,4,0,440,0,110,110,110.0,0.0,0.0,110.0,110.0,0,0.4412307626114118,0.0,3.021850347518921,2.140537022993666,6.0490241050720215,1.504741907119751,0.0,4,440,0,0
7560490.846633911,54.75834947731224,0.3967996338935669,3,0,414,0,138,138,138.0,0.0,0.0,138.0,138.0,0,0.3967996338935669,0.0,3.780245423316956,2.288866400718689,6.0691118240356445,1.4913790225982666,0.0,3,414,0,0
14738737.106323242,7.463326009988168,0.1356968365452394,2,0,110,0,55,55,55.0,0.0,0.0,55.0,55.0,0,0.1356968365452394,0.0,14.738737106323242,0.0,14.738737106323242,14.738737106323242,0.0,2,110,0,0
14758307.933807371,8.944114771966708,0.135516890484344,2,0,132,0,66,66,66.0,0.0,0.0,66.0,66.0,0,0.135516890484344,0.0,14.758307933807371,0.0,14.758307933807371,14.758307933807371,0.0,2,132,0,0
123833223.10447691,3.197849414497582,0.0242261319280119,3,0,396,0,54,187,132.0,56.680390495008645,3212.6666666666665,132.0,132.0,0,0.0242261319280119,0.0,61.916611552238464,61.74512445926666,123.66173601150513,0.1714870929718017,0.0,3,396,0,0
10009986.877441406,10.989025395017944,0.199800461727599,2,0,110,0,55,55,55.0,0.0,0.0,55.0,55.0,0,0.199800461727599,0.0,10.009986877441406,0.0,10.009986877441406,10.009986877441406,0.0,2,110,0,0
10012367.963790894,13.183694454435733,0.1997529462793293,2,0,132,0,66,66,66.0,0.0,0.0,66.0,66.0,0,0.1997529462793293,0.0,10.012367963790894,0.0,10.012367963790894,10.012367963790894,0.0,2,132,0,0
20001298.904418945,6.599571389377959,0.099993505899666,2,0,132,0,54,78,66.0,12.0,144.0,66.0,66.0,0,0.099993505899666,0.0,20.001298904418945,0.0,20.001298904418945,20.001298904418945,0.0,2,132,0,0
20010128.97491455,8.195849222441122,0.0999493807614771,2,0,164,0,82,82,82.0,0.0,0.0,82.0,82.0,0,0.0999493807614771,0.0,20.01012897491455,0.0,20.01012897491455,20.01012897491455,0.0,2,164,0,0
5405997.99156189,172.03114049461686,2.0347769305814896,11,0,930,0,76,110,84.54545454545455,12.957017308032786,167.88429752066116,84.54545454545455,84.54545454545455,0,2.0347769305814896,0.0,0.5405997991561889,0.7238025323020386,2.033238887786865,0.0003890991210937,0.0,11,930,0,0
21828945.875167847,13.743219746642632,0.0916214649776175,2,0,300,0,129,171,150.0,21.0,441.0,150.0,150.0,0,0.0916214649776175,0.0,21.828945875167847,0.0,21.828945875167847,21.828945875167847,0.0,2,300,0,0
68016993.04580688,1.76426499653086,0.0294044166088476,2,0,120,0,54,66,60.0,6.0,36.0,60.0,60.0,0,0.0294044166088476,0.0,68.01699304580688,0.0,68.01699304580688,68.01699304580688,0.0,2,120,0,0
74169399.97673035,52.64974505962218,0.1078611934640147,8,0,3905,0,76,1292,488.125,523.5337709976311,274087.609375,488.125,488.125,0,0.1078611934640147,0.0,10.595628568104337,25.93820897582944,74.13100099563599,0.0002150535583496,0.0,8,3905,0,0
68024034.02328491,1.7640823823962497,0.0294013730399374,2,0,120,0,54,66,60.0,6.0,36.0,60.0,60.0,0,0.0294013730399374,0.0,68.02403402328491,0.0,68.02403402328491,68.02403402328491,0.0,2,120,0,0
74149205.2078247,47.91689931188992,0.1483495334733434,11,0,3553,0,81,1274,323.0,388.9723056278616,151299.45454545456,323.0,323.0,0,0.1483495334733434,0.0,7.414920520782471,22.23523935689098,74.12063598632812,0.0,0.0,11,3553,0,0
45028002.0236969,3.664386439202108,0.0666252079854928,3,0,165,0,55,55,55.0,0.0,0.0,55.0,55.0,0,0.0666252079854928,0.0,22.51400101184845,21.31179106235504,43.82579207420349,1.2022099494934082,0.0,3,165,0,0
45011660.09902954,4.398860196766413,0.0666493969207032,3,0,198,0,66,66,66.0,0.0,0.0,66.0,66.0,0,0.0666493969207032,0.0,22.50583004951477,21.28424596786499,43.79007601737976,1.2215840816497805,0.0,3,198,0,0
7538683.891296387,54.91674753440373,0.3979474459014763,3,0,414,0,138,138,138.0,0.0,0.0,138.0,138.0,0,0.3979474459014763,0.0,3.769341945648194,2.248486042022705,6.017827987670898,1.5208559036254885,0.0,3,414,0,0
60029188.15612793,1.8324419066588848,0.033317125575616,2,0,110,0,55,55,55.0,0.0,0.0,55.0,55.0,0,0.033317125575616,0.0,60.02918815612793,0.0,60.02918815612793,60.02918815612793,0.0,2,110,0,0
60009473.08540344,2.199652708367262,0.0333280713388979,2,0,132,0,66,66,66.0,0.0,0.0,66.0,66.0,0,0.0333280713388979,0.0,60.00947308540344,0.0,60.00947308540344,60.00947308540344,0.0,2,132,0,0
26069485.90278625,67.01321255488526,0.4603082716992691,12,0,1747,0,54,571,145.58333333333334,182.99747645497436,33488.07638888888,145.58333333333334,145.58333333333334,0,0.4603082716992691,0.0,2.36995326388966,7.021671015790592,24.53608989715576,0.0001349449157714,0.0,12,1747,0,0
26050469.16007996,253.23920116223167,0.4606442949745005,12,0,6597,0,54,1506,549.75,642.8395503545189,413242.6875,549.75,549.75,0,0.4606442949745005,0.0,2.3682244690981777,7.024315433055328,24.54366517066956,0.0,0.0,12,6597,0,0
7566056.966781616,314.82712996453085,1.1895231610750536,9,0,2382,0,54,416,264.6666666666667,123.43599331007324,15236.444444444443,264.6666666666667,264.6666666666667,0,1.1895231610750536,0.0,0.945757120847702,1.655496669006353,4.938602924346924,0.0,0.0,9,2382,0,0
7616579.055786133,49.62857960659418,0.7877552318507012,6,0,378,0,54,84,63.0,10.816653826391969,117.0,63.0,63.0,0,0.7877552318507012,0.0,1.5233158111572265,1.9043605283559104,5.015462875366211,4.100799560546875e-05,0.0,6,378,0,0
5241338.014602661,2466.5457491926427,10.493503728774392,55,0,12928,0,54,1446,235.05454545454543,373.5905594574125,139569.90611570247,235.05454545454543,235.05454545454543,0,10.493503728774392,0.0,0.0970618150852344,0.3077221698814654,2.215775966644287,0.0,0.0,55,12928,0,0
5296697.854995728,1919.1202289200996,9.628640597631586,51,0,10165,0,54,1446,199.31372549019608,295.66220061149926,87416.13687043443,199.31372549019608,199.31372549019608,0,9.628640597631586,0.0,0.1059339570999145,0.3169388046402268,2.2002408504486084,-2.408027648925781e-05,0.0,51,10165,0,0
66100359.91668701,119.75729042893772,0.196670638652879,13,0,7916,0,54,1506,608.9230769230769,643.3640507326687,413917.3017751479,608.9230769230769,608.9230769230769,0,0.196670638652879,0.0,5.508363326390584,18.14662365156515,65.69358897209167,0.0,0.0,13,7916,0,0
5083874.940872192,330.06319382673905,1.967003538895942,10,0,1678,0,143,179,167.8,13.181805642627264,173.76,167.8,167.8,0,1.967003538895942,0.0,0.5648749934302436,0.7344269803763018,1.814313888549805,0.0175681114196777,0.0,10,1678,0,0
60016868.11447144,1.832818063584969,0.0333239647924539,2,0,110,0,55,55,55.0,0.0,0.0,55.0,55.0,0,0.0333239647924539,0.0,60.01686811447144,0.0,60.01686811447144,60.01686811447144,0.0,2,110,0,0
60034164.905548096,2.198747999704434,0.0333143636318853,2,0,132,0,66,66,66.0,0.0,0.0,66.0,66.0,0,0.0333143636318853,0.0,60.034164905548096,0.0,60.034164905548096,60.034164905548096,0.0,2,132,0,0
30766375.064849854,5.297991708689308,0.0975090498531774,3,0,163,0,54,55,54.333333333333336,0.4714045207910317,0.2222222222222222,54.333333333333336,54.333333333333336,0,0.0975090498531774,0.0,15.383187532424929,15.373448371887209,30.75663590431213,0.0097391605377197,0.0,3,163,0,0
30782500.02861023,3.8983188463727183,0.0649719807728786,2,0,120,0,54,66,60.0,6.0,36.0,60.0,60.0,0,0.0649719807728786,0.0,30.78250002861023,0.0,30.78250002861023,30.78250002861023,0.0,2,120,0,0
30811981.91642761,5.290149800882996,0.0973647202616502,3,0,163,0,54,55,54.333333333333336,0.4714045207910317,0.2222222222222222,54.333333333333336,54.333333333333336,0,0.0973647202616502,0.0,15.405990958213806,15.396846890449524,30.80283784866333,0.0091440677642822,0.0,3,163,0,0
30811986.20796204,3.894588268022499,0.0649098044670416,2,0,120,0,54,66,60.0,6.0,36.0,60.0,60.0,0,0.0649098044670416,0.0,30.81198620796204,0.0,30.81198620796204,30.81198620796204,0.0,2,120,0,0
5843296.051025391,61.26679135779499,0.5134088661267736,3,0,358,0,54,186,119.33333333333331,53.89702115042063,2904.8888888888887,119.33333333333331,119.33333333333331,0,0.5134088661267736,0.0,2.9216480255126958,2.604556083679199,5.526204109191895,0.3170919418334961,0.0,3,358,0,0
5924746.990203857,185.83072016753192,0.5063507361513131,3,0,1101,0,54,993,367.0,442.64884502277874,195938.0,367.0,367.0,0,0.5063507361513131,0.0,2.9623734951019287,2.564976453781128,5.527349948883057,0.3973970413208008,0.0,3,1101,0,0
10344654.083251951,55.77760216595023,0.1933365759651654,2,0,577,0,288,289,288.5,0.5,0.25,288.5,288.5,0,0.1933365759651654,0.0,10.344654083251951,0.0,10.344654083251951,10.344654083251951,0.0,2,577,0,0
170462288.1412506,42.16768458513116,0.0645304021197054,11,0,7188,0,73,1292,653.4545454545455,584.3968706960526,341519.70247933886,653.4545454545455,653.4545454545455,0,0.0645304021197054,0.0,17.04622881412506,51.11020975911667,170.3768470287323,4.315376281738281e-05,0.0,11,7188,0,0
170463186.0256195,37.00505749700084,0.0821291700948021,14,0,6308,0,66,1292,450.57142857142856,484.1967891387188,234446.5306122449,450.57142857142856,450.57142857142856,0,0.0821291700948021,0.0,13.1125527712015,45.391051756572445,170.3517551422119,0.0,0.0,14,6308,0,0
10340128.898620604,10.444744070299492,0.1934211864870276,2,0,108,0,54,54,54.0,0.0,0.0,54.0,54.0,0,0.1934211864870276,0.0,10.340128898620604,0.0,10.340128898620604,10.340128898620604,0.0,2,108,0,0
10136017.79937744,10.852388203852232,0.1973161491609496,2,0,110,0,55,55,55.0,0.0,0.0,55.0,55.0,0,0.1973161491609496,0.0,10.13601779937744,0.0,10.13601779937744,10.13601779937744,0.0,2,110,0,0
10030557.15560913,11.963443120693997,0.1993907186782332,2,0,120,0,54,66,60.0,6.0,36.0,60.0,60.0,0,0.1993907186782332,0.0,10.03055715560913,0.0,10.03055715560913,10.03055715560913,0.0,2,120,0,0
20024243.83163452,6.592009221914535,0.0998789276047656,2,0,132,0,54,78,66.0,12.0,144.0,66.0,66.0,0,0.0998789276047656,0.0,20.02424383163452,0.0,20.02424383163452,20.02424383163452,0.0,2,132,0,0
40121696.94900513,80.00658606439119,0.09969668045407,4,0,3210,0,54,1454,802.5,528.7818548324063,279610.25,802.5,802.5,0,0.09969668045407,0.0,13.373898983001707,18.856727008774595,40.041297912597656,0.0001249313354492,0.0,4,3210,0,0
40122243.88122559,26.095250382791352,0.1246191517802834,5,0,1047,0,54,804,209.4,297.48384830104646,88496.64000000001,209.4,209.4,0,0.1246191517802834,0.0,10.030560970306396,17.332203788953016,40.05077600479126,0.0,0.0,5,1047,0,0
8738231.897354126,28.152148270920463,0.4577585084702514,4,0,246,0,54,84,61.5,12.99038105676658,168.75,61.5,61.5,0,0.4577585084702514,0.0,2.9127439657847085,3.264894341335141,7.47486686706543,0.0155830383300781,0.0,4,246,0,0
8808087.825775146,104.1088620070952,0.4541280785478526,4,0,917,0,54,288,229.25,101.18145828164369,10237.6875,229.25,229.25,0,0.4541280785478526,0.0,2.9360292752583823,3.30296472731025,7.551729917526245,0.0070149898529052,0.0,4,917,0,0
54831598.99711609,2.480321611761733,0.0364753178200254,2,0,136,0,54,82,68.0,14.0,196.0,68.0,68.0,0,0.0364753178200254,0.0,54.83159899711609,0.0,54.83159899711609,54.83159899711609,0.0,2,136,0,0
54913146.01898193,2.4037959863813176,0.0364211513088078,2,0,132,0,54,78,66.0,12.0,144.0,66.0,66.0,0,0.0364211513088078,0.0,54.913146018981934,0.0,54.913146018981934,54.913146018981934,0.0,2,132,0,0
54974241.9719696,2.473885862206959,0.0363806744442199,2,0,136,0,54,82,68.0,14.0,196.0,68.0,68.0,0,0.0363806744442199,0.0,54.9742419719696,0.0,54.9742419719696,54.9742419719696,0.0,2,136,0,0
55058494.091033936,2.397450242314122,0.0363250036714261,2,0,132,0,54,78,66.0,12.0,144.0,66.0,66.0,0,0.0363250036714261,0.0,55.058494091033936,0.0,55.058494091033936,55.058494091033936,0.0,2,132,0,0
52021392.822265625,49.36430688762476,0.0576685828126457,3,0,2568,0,54,1454,856.0,589.4698182830625,347474.6666666667,856.0,856.0,0,0.0576685828126457,0.0,26.01069641113281,25.87483048439026,51.88552689552307,0.1358659267425537,0.0,3,2568,0,0
52022262.09640503,63.39593603000794,0.1153352383808513,6,0,3298,0,54,1445,549.6666666666666,602.2282697523332,362678.8888888889,549.6666666666666,549.6666666666666,0,0.1153352383808513,0.0,10.404452419281006,20.74549308783782,51.89532208442688,0.0,0.0,6,3298,0,0
14240492.105484009,30.406252592440385,0.2808891694451768,4,0,433,0,54,128,108.25,31.35582083122685,983.1875,108.25,108.25,0,0.2808891694451768,0.0,4.746830701828003,5.271237513330815,12.113990068435667,0.0770261287689209,0.0,4,433,0,0
14258816.003799438,30.858102095065718,0.2805282008642338,4,0,440,0,54,278,110.0,96.99484522385713,9408.0,110.0,110.0,0,0.2805282008642338,0.0,4.7529386679331465,5.272542504674329,12.132182121276855,0.1361539363861084,0.0,4,440,0,0
10005966.901779177,10.893499955573365,0.1998807331297865,2,0,109,0,54,55,54.5,0.5,0.25,54.5,54.5,0,0.1998807331297865,0.0,10.005966901779177,0.0,10.005966901779177,10.005966901779177,0.0,2,109,0,0
10032063.961029053,13.157810846578766,0.1993607704027085,2,0,132,0,66,66,66.0,0.0,0.0,66.0,66.0,0,0.1993607704027085,0.0,10.032063961029053,0.0,10.032063961029053,10.032063961029053,0.0,2,132,0,0
5582804.918289185,35.46604312670052,0.3582428598656618,2,0,198,0,54,144,99.0,45.0,2025.0,99.0,99.0,0,0.3582428598656618,0.0,5.582804918289185,0.0,5.582804918289185,5.582804918289185,0.0,2,198,0,0
5651833.057403564,31.848074451564123,0.353867493906268,2,0,180,0,54,126,90.0,36.0,1296.0,90.0,90.0,0,0.353867493906268,0.0,5.6518330574035645,0.0,5.6518330574035645,5.6518330574035645,0.0,2,180,0,0
181028879.88090515,21.11265342035154,0.2706750438506607,49,0,3822,0,78,78,78.0,0.0,0.0,78.0,78.0,0,0.2706750438506607,0.0,3.7714349975188575,25.297117723084757,177.1992769241333,0.0,0.0,49,3822,0,0
181032355.0701141,21.112248131112988,0.2706698478347819,49,0,3822,0,78,78,78.0,0.0,0.0,78.0,78.0,0,0.2706698478347819,0.0,3.771507397294045,25.30183926979548,177.23189997673035,0.0015869140625,0.0,49,3822,0,0
14393136.978149414,223.02295912789424,0.2779102294428588,4,0,3210,0,54,1454,802.5,528.7818548324063,279610.25,802.5,802.5,0,0.2779102294428588,0.0,4.797712326049805,6.723912725188379,14.306632041931152,0.0003819465637207,0.0,4,3210,0,0
14391462.087631226,68.99924371502435,0.2779425728701887,4,0,993,0,54,804,248.25,321.0516897635021,103074.1875,248.25,248.25,0,0.2779425728701887,0.0,4.797154029210408,6.729825039520331,14.314460039138794,0.0,0.0,4,993,0,0
181006839.99061584,21.11522415505485,0.2707080019878827,49,0,3822,0,78,78,78.0,0.0,0.0,78.0,78.0,0,0.2707080019878827,0.0,3.7709758331378302,25.281034506796622,177.0884871482849,0.0,0.0,49,3822,0,0
181024137.9737854,21.11320646395496,0.2706821341532687,49,0,3822,0,78,78,78.0,0.0,0.0,78.0,78.0,0,0.2706821341532687,0.0,3.771336207787196,25.2773278888815,177.06359195709229,0.0018911361694335,0.0,49,3822,0,0
181014453.88793945,3.878143346688695,0.0497197864960089,9,0,702,0,78,78,78.0,0.0,0.0,78.0,78.0,0,0.0497197864960089,0.0,22.62680673599243,58.83753768032481,178.29622793197632,0.2899110317230224,0.0,9,702,0,0
181014760.9710693,3.878136767598732,0.0497197021487016,9,0,702,0,78,78,78.0,0.0,0.0,78.0,78.0,0,0.0497197021487016,0.0,22.626845121383667,58.83657922028634,178.29373288154602,0.2926371097564697,0.0,9,702,0,0
49306224.10774231,610.5720027194856,0.7706937752313718,38,0,30105,0,54,1454,792.2368421052631,656.640750703735,431177.0754847646,792.2368421052631,792.2368421052631,0,0.7706937752313718,0.0,1.332600651560603,7.527002484901895,46.42278814315796,0.0,0.0,38,30105,0,0
49304046.15402222,258.31551350194815,0.6084693314273276,30,0,12736,0,54,1506,424.53333333333336,597.0381190138161,356454.51555555564,424.53333333333336,424.53333333333336,0,0.6084693314273276,0.0,1.7001395225524902,8.466713832144382,46.43026494979858,0.0,0.0,30,12736,0,0
5685186.147689819,82.49510004005384,0.3517914713861571,2,0,469,0,54,415,234.5,180.5,32580.25,234.5,234.5,0,0.3517914713861571,0.0,5.685186147689819,0.0,5.685186147689819,5.685186147689819,0.0,2,469,0,0
5711856.842041016,24.160269386353967,0.3501488316862894,2,0,138,0,54,84,69.0,15.0,225.0,69.0,69.0,0,0.3501488316862894,0.0,5.711856842041016,0.0,5.711856842041016,5.711856842041016,0.0,2,138,0,0
33580879.92668152,12.179549818021032,0.1191154016432374,4,0,409,0,79,110,102.25,13.4233937586588,180.1875,102.25,102.25,0,0.1191154016432374,0.0,11.193626642227173,13.694489909693264,30.56055998802185,1.5095160007476809,0.0,4,409,0,0
19955366.84989929,6.614761883000219,0.1002236648939427,2,0,132,0,54,78,66.0,12.0,144.0,66.0,66.0,0,0.1002236648939427,0.0,19.95536684989929,0.0,19.95536684989929,19.95536684989929,0.0,2,132,0,0
19963315.0100708,8.215068485232422,0.1001837620150295,2,0,164,0,82,82,82.0,0.0,0.0,82.0,82.0,0,0.1001837620150295,0.0,19.9633150100708,0.0,19.9633150100708,19.9633150100708,0.0,2,164,0,0
5350387.096405029,116.62707552866053,1.4952189170341093,8,0,624,0,78,78,78.0,0.0,0.0,78.0,78.0,0,1.4952189170341093,0.0,0.764341013772147,0.1336153493379219,0.921194076538086,0.5760300159454346,0.0,8,624,0,0
5371344.089508057,116.17203992178986,1.489385127202434,8,0,624,0,78,78,78.0,0.0,0.0,78.0,78.0,0,1.489385127202434,0.0,0.7673348699297223,0.1221165274009637,0.9060168266296388,0.6098198890686035,0.0,8,624,0,0
14104626.178741455,181.07534135498028,0.2126961723042054,3,0,2554,0,54,1454,851.3333333333334,587.8896343891618,345614.22222222225,851.3333333333334,851.3333333333334,0,0.2126961723042054,0.0,7.052313089370728,6.963104009628296,14.015417098999023,0.0892090797424316,0.0,3,2554,0,0
14104754.92477417,330.45593665815693,0.4962865386412998,7,0,4661,0,54,1445,665.8571428571429,675.2435388322452,455953.8367346939,665.8571428571429,665.8571428571429,0,0.4962865386412998,0.0,2.350792487462362,5.221141830941653,14.02544093132019,0.0,0.0,7,4661,0,0
60032639.026641846,1.8323365719635143,0.0333152103993366,2,0,110,0,55,55,55.0,0.0,0.0,55.0,55.0,0,0.0333152103993366,0.0,60.032639026641846,0.0,60.032639026641846,60.032639026641846,0.0,2,110,0,0
60032463.07373047,2.198810330968441,0.0333153080449763,2,0,132,0,66,66,66.0,0.0,0.0,66.0,66.0,0,0.0333153080449763,0.0,60.03246307373047,0.0,60.03246307373047,60.03246307373047,0.0,2,132,0,0
37095033.168792725,2.965356561334489,0.0539155738424452,2,0,110,0,55,55,55.0,0.0,0.0,55.0,55.0,0,0.0539155738424452,0.0,37.095033168792725,0.0,37.095033168792725,37.095033168792725,0.0,2,110,0,0
37113159.1796875,3.556689942801885,0.0538892415576043,2,0,132,0,66,66,66.0,0.0,0.0,66.0,66.0,0,0.0538892415576043,0.0,37.1131591796875,0.0,37.1131591796875,37.1131591796875,0.0,2,132,0,0
45006965.87562561,3.66609916464862,0.0666563484481567,3,0,165,0,55,55,55.0,0.0,0.0,55.0,55.0,0,0.0666563484481567,0.0,22.503482937812805,21.273879885673523,43.77736282348633,1.2296030521392822,0.0,3,165,0,0
45024593.114852905,4.397596653342835,0.0666302523233763,3,0,198,0,66,66,66.0,0.0,0.0,66.0,66.0,0,0.0666302523233763,0.0,22.512296557426453,21.284299492836,43.79659605026245,1.227997064590454,0.0,3,198,0,0
10019433.02154541,10.978665136386477,0.199612093388845,2,0,110,0,55,55,55.0,0.0,0.0,55.0,55.0,0,0.199612093388845,0.0,10.01943302154541,0.0,10.01943302154541,10.01943302154541,0.0,2,110,0,0
10037419.080734253,13.150790949175352,0.1992544083208386,2,0,132,0,66,66,66.0,0.0,0.0,66.0,66.0,0,0.1992544083208386,0.0,10.037419080734251,0.0,10.037419080734251,10.037419080734251,0.0,2,132,0,0
14940053.939819336,27.57687500055854,0.2008024878681447,3,0,412,0,124,144,137.33333333333334,9.428090415820632,88.88888888888887,137.33333333333334,137.33333333333334,0,0.2008024878681447,0.0,7.470026969909668,7.469970941543579,14.939997911453249,5.602836608886719e-05,0.0,3,412,0,0
14941819.90623474,10.842052776476216,0.2007787551199299,3,0,162,0,54,54,54.0,0.0,0.0,54.0,54.0,0,0.2007787551199299,0.0,7.470909953117371,7.470909953117371,14.94181990623474,0.0,0.0,3,162,0,0
13869485.139846802,16.87157076420392,0.2163021892846656,3,0,234,0,76,79,78.0,1.4142135623730951,2.0,78.0,78.0,0,0.2163021892846656,0.0,6.934742569923401,5.923370480537415,12.858113050460815,1.0113720893859863,0.0,3,234,0,0
13887864.112854004,47.811527719761486,0.2160159384928983,3,0,664,0,154,262,221.33333333333331,47.95368135561185,2299.555555555556,221.33333333333331,221.33333333333331,0,0.2160159384928983,0.0,6.943932056427002,5.937670946121216,12.881603002548218,1.006261110305786,0.0,3,664,0,0
18116603.136062626,13.57870447083517,0.220791942615206,4,0,246,0,54,84,61.5,12.99038105676658,168.75,61.5,61.5,0,0.220791942615206,0.0,6.038867712020874,6.677747375106026,15.346203088760376,6.604194641113281e-05,0.0,4,246,0,0
18150647.87864685,89.25301239003336,0.3305667125556791,6,0,1620,0,54,414,270.0,106.9968846898513,11448.333333333334,270.0,270.0,0,0.3305667125556791,0.0,3.63012957572937,5.9854228309347866,15.41398286819458,0.0012049674987792,0.0,6,1620,0,0
45009582.04269409,2.4439240492315366,0.0444349827133006,2,0,110,0,55,55,55.0,0.0,0.0,55.0,55.0,0,0.0444349827133006,0.0,45.00958204269409,0.0,45.00958204269409,45.00958204269409,0.0,2,110,0,0
45034867.04826355,2.9310622780019875,0.0444100345151816,2,0,132,0,66,66,66.0,0.0,0.0,66.0,66.0,0,0.0444100345151816,0.0,45.03486704826355,0.0,45.03486704826355,45.03486704826355,0.0,2,132,0,0
5167196.989059448,2483.35800380154,6.192912727684639,32,0,12832,0,54,1506,401.0,585.215024584981,342476.625,401.0,401.0,0,6.192912727684639,0.0,0.1666837738406273,0.7929930949716746,4.500602006912232,0.0,0.0,32,12832,0,0
5175204.038619995,6101.981634799614,7.729163855473085,40,0,31579,0,54,1454,789.475,673.1204196687247,453091.0993750001,789.475,789.475,0,7.729163855473085,0.0,0.1326975394517947,0.7089669517522579,4.491822004318237,0.0,0.0,40,31579,0,0
5909929.990768433,55.3306046790382,0.676826968550926,4,0,327,0,76,84,81.75,3.344772040064913,11.1875,81.75,81.75,0,0.676826968550926,0.0,1.969976663589477,1.9748282470638223,4.681604862213135,0.0351769924163818,0.0,4,327,0,0
229882534.0270996,0.7569083085689672,0.013050143251189,3,0,174,0,54,66,58.0,5.656854249492381,32.0,58.0,58.0,0,0.013050143251189,0.0,114.9412670135498,114.9408540725708,229.8821210861206,0.0004129409790039,0.0,3,174,0,0
229890346.05026245,1.735610071737262,0.0260993995749964,6,0,399,0,54,93,66.5,14.739402972983676,217.25,66.5,66.5,0,0.0260993995749964,0.0,45.97806921005249,91.95303245354016,229.884134054184,0.0,0.0,6,399,0,0
9881395.10154724,13.763238753473685,0.2024005699040247,2,0,136,0,54,82,68.0,14.0,196.0,68.0,68.0,0,0.2024005699040247,0.0,9.88139510154724,0.0,9.88139510154724,9.88139510154724,0.0,2,136,0,0
9936213.01651001,18.11555365217232,0.2012839294685812,2,0,180,0,54,126,90.0,36.0,1296.0,90.0,90.0,0,0.2012839294685812,0.0,9.93621301651001,0.0,9.93621301651001,9.93621301651001,0.0,2,180,0,0
19988543.033599854,6.603782965977754,0.1000573176663296,2,0,132,0,54,78,66.0,12.0,144.0,66.0,66.0,0,0.1000573176663296,0.0,19.988543033599854,0.0,19.988543033599854,19.988543033599854,0.0,2,132,0,0
6200977.087020874,48.37947242667986,0.8063245404446644,5,0,300,0,54,84,60.0,12.0,144.0,60.0,60.0,0,0.8063245404446644,0.0,1.5502442717552185,1.6714058802922238,4.105638027191162,6.794929504394531e-05,0.0,5,300,0,0
6202765.941619873,118.81796071891276,0.8060919994498831,5,0,737,0,54,288,147.4,114.39160808381006,13085.44,147.4,147.4,0,0.8060919994498831,0.0,1.5506914854049685,1.6916002823626322,4.161275863647461,0.0,0.0,5,737,0,0
61743538.14125061,14.83556057160942,0.0485880804747033,3,0,916,0,54,431,305.3333333333333,177.71950433821897,31584.22222222223,305.3333333333333,305.3333333333333,0,0.0485880804747033,0.0,30.871769070625305,30.69413697719574,61.565906047821045,0.1776320934295654,0.0,3,916,0,0
25742846.965789795,100.22201520401435,0.116537226981412,3,0,2580,0,54,1454,860.0,590.8795703581794,349138.6666666667,860.0,860.0,0,0.116537226981412,0.0,12.871423482894896,12.775004386901855,25.646427869796756,0.0964190959930419,0.0,3,2580,0,0
25745802.879333496,96.7924757165123,0.2330476943415224,6,0,2492,0,54,1445,415.3333333333333,526.3043057226705,276996.2222222222,415.3333333333333,415.3333333333333,0,0.2330476943415224,0.0,5.149160575866699,10.25407908313805,25.657203912734985,0.0,0.0,6,2492,0,0
5341187.953948975,611.8489048084938,2.9955882732362,16,0,3268,0,145,352,204.25,57.25982448453715,3278.6875,204.25,204.25,0,2.9955882732362,0.0,0.3560791969299316,0.4789679687383795,1.3070499897003174,0.0,0.0,16,3268,0,0
